t,T_L,Te,v_ds,v_qs,omega_rpm,omega_sync_rpm,ids,iqs
0.675,0.0,0.1372732663943062,326.59863237109045,0.0,1500.4954110610745,1500.0,0.332750722471508,-14.606321222504532
0.676,0.0,0.060621431490134214,326.59863237109045,0.0,1500.4674453811206,1500.0,0.30891902821677325,-14.623427470144183
0.677,0.0,-0.009404250949353654,326.59863237109045,0.0,1500.404310995183,1500.0,0.2868558657194944,-14.637516000532084
0.678,0.0,-0.0691780330357491,326.59863237109045,0.0,1500.3100600164894,1500.0,0.26770810881137397,-14.64789029762623
0.679,0.0,-0.11569253845278149,326.59863237109045,0.0,1500.1903346470963,1500.0,0.2524444701768391,-14.654066325737986
0.68,0.0,-0.14670939910001413,326.59863237109045,0.0,1500.0520342586922,1500.0,0.24180694224509694,-14.655794466976097
0.681,0.0,-0.16086539336633263,326.59863237109045,0.0,1499.9029209346052,1500.0,0.23627537370030707,-14.653068376134767
0.682,0.0,-0.15772902343435563,326.59863237109045,0.0,1499.751186042258,1500.0,0.23604684336742193,-14.646120531232036
0.683,0.0,-0.137805375266985,326.59863237109045,0.0,1499.6050021343347,1500.0,0.24103064924524578,-14.635404999562176
0.684,0.0,-0.10249008236260337,326.59863237109045,0.0,1499.472084793331,1500.0,0.25085885979540984,-14.62156863238709
0.685,0.0,-0.053976066385691635,326.59863237109045,0.0,1499.3592879512923,1500.0,0.2649115284288575,-14.605412506218043
0.686,0.0,0.004880725274138742,326.59863237109045,0.0,1499.272253838234,1500.0,0.2823548981687265,-14.587845912813208
0.687,0.0,0.07072827062238146,326.59863237109045,0.0,1499.2151352215064,1500.0,0.3021902629079133,-14.569835540928313
0.6880000000000001,0.0,0.13990826174757315,326.59863237109045,0.0,1499.1904032372017,1500.0,0.32331063693543033,-14.552352678226326
0.6890000000000001,0.0,0.20865795881521954,326.59863237109045,0.0,1499.1987491656298,1500.0,0.3445620377659689,-14.53632128935419
0.6900000000000001,0.0,0.2733130436133753,326.59863237109045,0.0,1499.2390832644833,1500.0,0.36480602049865063,-14.522569702682508
0.6910000000000001,0.0,0.3305007132718227,326.59863237109045,0.0,1499.3086285400443,1500.0,0.3829801164872666,-14.511788377539858
0.6920000000000001,0.0,0.37731310238316,326.59863237109045,0.0,1499.4031023820464,1500.0,0.39815301731212016,-14.50449584540767
0.6930000000000001,0.0,0.4114524312167644,326.59863237109045,0.0,1499.5169745517596,1500.0,0.4095716912438877,-14.501014445738273
0.6940000000000001,0.0,0.43134095821787394,326.59863237109045,0.0,1499.6437862945427,1500.0,0.41669810139658287,-14.501456935536483
0.6950000000000001,0.0,0.4361907713846785,326.59863237109045,0.0,1499.7765125019955,1500.0,0.4192337852544237,-14.505724468692208
0.6960000000000001,0.0,0.4260305902052977,326.59863237109045,0.0,1499.90794698388,1500.0,0.41713122303191574,-14.513515844062676
0.6970000000000001,0.0,0.4016889738666427,326.59863237109045,0.0,1500.031090089912,1500.0,0.41059163349069167,-14.524347338297181
0.6980000000000001,0.0,0.3647355497587374,326.59863237109045,0.0,1500.139518165684,1500.0,0.40004955493035826,-14.537581897742253
0.6990000000000001,0.0,0.3173839962553445,326.59863237109045,0.0,1500.2277156104856,1500.0,0.3861452602706938,-14.55246598954093
0.7000000000000001,0.0,0.26236244236976974,326.59863237109045,0.0,1500.2913525584215,1500.0,0.3696866836283671,-14.568172029072981
0.7010000000000001,0.0,0.20275859221351783,326.59863237109045,0.0,1500.327494314546,1500.0,0.35160306929801566,-14.583844029509894
0.7020000000000001,0.0,0.1418481570516486,326.59863237109045,0.0,1500.3347324883355,1500.0,0.33289296457445905,-14.598643974861748
0.7030000000000001,0.0,0.08291600574762031,326.59863237109045,0.0,1500.3132320819593,1500.0,0.31456944341021076,-14.611796409542713
0.7040000000000001,0.0,0.029079767390983613,326.59863237109045,0.0,1500.2646933823655,1500.0,0.2976055541209921,-14.62262886672755
0.7050000000000001,0.0,-0.0168745942301326,326.59863237109045,0.0,1500.1922321241948,1500.0,0.28288292574362006,-14.630606017950846
0.7060000000000001,0.0,-0.052636465602985405,326.59863237109045,0.0,1500.1001857771741,1500.0,0.2711462483254619,-14.63535580255818
0.7070000000000001,0.0,-0.07648601047758508,326.59863237109045,0.0,1499.993857717881,1500.0,0.26296597611748357,-14.63668626522868
0.7080000000000001,0.0,-0.08737550035302272,326.59863237109045,0.0,1499.8792142487755,1500.0,0.2587111119731179,-14.6345923641651
0.7090000000000001,0.0,-0.08497271181013305,326.59863237109045,0.0,1499.7625517467454,1500.0,0.258533346255149,-14.629252578946868
0.7100000000000001,0.0,-0.06966475014161844,326.59863237109045,0.0,1499.65015253509,1500.0,0.2623631795832635,-14.621015711127114
0.7110000000000001,0.0,-0.04252290727956454,326.59863237109045,0.0,1499.5479483176139,1500.0,0.26991799401223493,-14.610378799121031
0.7120000000000001,0.0,-0.005231320478900348,326.59863237109045,0.0,1499.4612092006907,1500.0,0.28072139008748037,-14.597957531913666
0.7130000000000001,0.0,0.040015864598652695,326.59863237109045,0.0,1499.394274533742,1500.0,0.29413251368467036,-14.58445091918167
0.7140000000000001,0.0,0.09064251635605247,326.59863237109045,0.0,1499.350339153531,1500.0,0.30938358801701105,-14.570602240915752
0.7150000000000001,0.0,0.1438362202011635,326.59863237109045,0.0,1499.3313053013712,1500.0,0.3256234678119379,-14.557158447312556
0.7160000000000001,0.0,0.19670342119576584,326.59863237109045,0.0,1499.3377067040851,1500.0,0.341964762159752,-14.544830206706363
0.7170000000000001,0.0,0.24642550487916182,326.59863237109045,0.0,1499.3687072935538,1500.0,0.35753193980999004,-14.534254709517917
0.7180000000000001,0.0,0.2904075150817244,326.59863237109045,0.0,1499.4221730106065,1500.0,0.37150783786084135,-14.525963139295742
0.7190000000000001,0.0,0.3264118312692107,326.59863237109045,0.0,1499.4948113086684,1500.0,0.3831761367453445,-14.520354432198072
0.7200000000000001,0.0,0.3526701195690619,326.59863237109045,0.0,1499.5823695306183,1500.0,0.3919576296487951,-14.517676581467034
0.7210000000000001,0.0,0.36796816397522003,326.59863237109045,0.0,1499.6798804385414,1500.0,0.3974384860665955,-14.51801632370199
0.7220000000000001,0.0,0.3716997035112938,326.59863237109045,0.0,1499.7819409567064,1500.0,0.3993891658417661,-14.521297590701252
0.7230000000000001,0.0,0.3638870704429507,326.59863237109045,0.0,1499.8830087330984,1500.0,0.3977731571069506,-14.527288646650264
0.7240000000000001,0.0,0.3451681660124982,326.59863237109045,0.0,1499.9777004873038,1500.0,0.3927452622297571,-14.535617377981
0.7250000000000001,0.0,0.31675104563017087,326.59863237109045,0.0,1500.0610763080967,1500.0,0.3846397120354034,-14.545793784131993
0.7260000000000001,0.0,0.2803390376126344,326.59863237109045,0.0,1500.1288950714247,1500.0,0.37394892205636016,-14.557238352268786
0.727,0.0,0.23803081258333858,326.59863237109045,0.0,1500.17782791057,1500.0,0.3612941881911888,-14.569314706114113
0.728,0.0,0.19220108219930698,326.59863237109045,0.0,1500.2056190916435,1500.0,0.347390028125602,-14.581364713611388
0.729,0.0,0.14536857019183141,326.59863237109045,0.0,1500.2111866026084,1500.0,0.33300418798016695,-14.592744131311028
0.73,0.0,0.100058510879243,326.59863237109045,0.0,1500.1946580972003,1500.0,0.3189155345834872,-14.602856861168696
0.731,0.0,0.05866715109901238,326.59863237109045,0.0,1500.157341368147,1500.0,0.3058721321924581,-14.61118599820358
0.732,0.0,0.02333554211507749,326.59863237109045,0.0,1500.1016320647313,1500.0,0.2945517548557537,-14.617320049358515
0.733,0.0,-0.0041606861825663755,326.59863237109045,0.0,1500.030864722401,1500.0,0.2855269156166741,-14.620972993118583
0.734,0.0,-0.02249984426010787,326.59863237109045,0.0,1499.9491161499682,1500.0,0.27923621217648226,-14.621997208701572
0.735,0.0,-0.030876555256088012,326.59863237109045,0.0,1499.8609726571908,1500.0,0.27596341281594017,-14.62038871134239
0.736,0.0,-0.029035063602385225,326.59863237109045,0.0,1499.771274368876,1500.0,0.2758252590398105,-14.616284561864154
0.737,0.0,-0.017272228737767403,326.59863237109045,0.0,1499.6848508697444,1500.0,0.27876846920616044,-14.609952748819671
0.738,0.0,0.0035893425020359637,326.59863237109045,0.0,1499.6062626134017,1500.0,0.2845759190666802,-14.601775245122166
0.739,0.0,0.032255931964326356,326.59863237109045,0.0,1499.539561915548,1500.0,0.2928814796084209,-14.592225295856885
0.74,0.0,0.06704154487440261,326.59863237109045,0.0,1499.4880859907892,1500.0,0.3031925371293047,-14.581840281278714
0.741,0.0,0.10596614044521852,326.59863237109045,0.0,1499.4542924819423,1500.0,0.31491882910170893,-14.571191705136677
0.742,0.0,0.1468675288531095,326.59863237109045,0.0,1499.439645402755,1500.0,0.3274059215168564,-14.560853975062392
0.743,0.0,0.18752062314672452,326.59863237109045,0.0,1499.4445565258502,1500.0,0.3399714430608093,-14.551373665938176
0.744,0.0,0.22575751335438243,326.59863237109045,0.0,1499.4683841668473,1500.0,0.35194208676869493,-14.543240891189857
0.745,0.0,0.25958196324757876,326.59863237109045,0.0,1499.5094882144983,1500.0,0.36268939293244556,-14.53686425763985
0.746,0.0,0.2872723932130547,326.59863237109045,0.0,1499.5653372993522,1500.0,0.37166243455442666,-14.532550657506498
0.747,0.0,0.30746816610077177,326.59863237109045,0.0,1499.6326613284825,1500.0,0.37841573000026957,-14.530490869906215
0.748,0.0,0.3192349867061179,326.59863237109045,0.0,1499.7076403682356,1500.0,0.38263099377051835,-14.530751619495613
0.749,0.0,0.32210640258176876,326.59863237109045,0.0,1499.7861191320835,1500.0,0.3841316889461591,-14.53327438878554
0.75,0.0,0.31609969283948647,326.59863237109045,0.0,1499.8638351994796,1500.0,0.3828897445946425,-14.537880920972318
0.751,0.0,0.30170578907208245,326.59863237109045,0.0,1499.9366485971782,1500.0,0.3790242271149591,-14.544284999745202
0.752,0.0,0.2798542245525311,326.59863237109045,0.0,1500.0007605294302,1500.0,0.37279218407537945,-14.552109768741076
0.753,0.0,0.25185539129809636,326.59863237109045,0.0,1500.0529098300703,1500.0,0.36457229048030254,-14.56090957221154
0.754,0.0,0.21932353856821707,326.59863237109045,0.0,1500.090537080255,1500.0,0.35484229950591833,-14.570195074159647
0.755,0.0,0.18408491429849272,326.59863237109045,0.0,1500.1119082150317,1500.0,0.34415161347701856,-14.579460257164104
0.756,0.0,0.14807618305257542,326.59863237109045,0.0,1500.1161917288543,1500.0,0.3330905301140228,-14.588209822437154
0.757,0.0,0.11323871033068428,326.59863237109045,0.0,1500.103486162045,1500.0,0.3222578716633986,-14.595985513462798
0.758,0.0,0.0814144565686164,326.59863237109045,0.0,1500.074797268276,1500.0,0.3122287629094945,-14.602389966565417
0.759,0.0,0.054249063936290975,326.59863237109045,0.0,1500.03196697959,1500.0,0.30352428593819325,-14.60710684807626
0.76,0.0,0.03310725220244509,326.59863237109045,0.0,1499.9775588513955,1500.0,0.2965846080090972,-14.609916260127092
0.761,0.0,0.019004892452910205,326.59863237109045,0.0,1499.9147069444107,1500.0,0.29174696244178533,-14.610704672251815
0.762,0.0,0.012561143358031768,326.59863237109045,0.0,1499.8469369594409,1500.0,0.2892295743136513,-14.609468947576522
0.763,0.0,0.0139728734972131,326.59863237109045,0.0,1499.7779697849849,1500.0,0.2891222802798804,-14.606314362038141
0.764,0.0,0.023012325858799587,326.59863237109045,0.0,1499.7115183789267,1500.0,0.29138421511425155,-14.601446843614296
0.765,0.0,0.03904768406917175,326.59863237109045,0.0,1499.6510890515867,1500.0,0.2958485483578752,-14.595159967315185
0.766,0.0,0.0610849515066923,326.59863237109045,0.0,1499.5997977528925,1500.0,0.3022338746567618,-14.587817513758377
0.767,0.0,0.08782842617085584,326.59863237109045,0.0,1499.560210931831,1500.0,0.3101615117037184,-14.579832620344481
0.768,0.0,0.11775610759750693,326.59863237109045,0.0,1499.534219004324,1500.0,0.3191776585411721,-14.571644713729857
0.769,0.0,0.14920565472283404,326.59863237109045,0.0,1499.5229485348655,1500.0,0.32877912934582254,-14.563695503746743
0.77,0.0,0.1804660565735845,326.59863237109045,0.0,1499.5267170253444,1500.0,0.3384412146843427,-14.55640533953712
0.771,0.0,0.20986999518441057,326.59863237109045,0.0,1499.5450318397363,1500.0,0.34764614014854767,-14.550151179764422
0.772,0.0,0.2358819701998936,326.59863237109045,0.0,1499.5766324070503,1500.0,0.355910593268847,-14.545247315197356
0.773,0.0,0.25717760078413104,326.59863237109045,0.0,1499.619572563804,1500.0,0.36281087130288414,-14.541929811670546
0.774,0.0,0.2727100944025298,326.59863237109045,0.0,1499.671337837277,1500.0,0.36800435851610697,-14.540345424748615
0.775,0.0,0.28176063621241676,326.59863237109045,0.0,1499.7289907319484,1500.0,0.37124626200837313,-14.540545486583996
0.776,0.0,0.2839703630554297,326.59863237109045,0.0,1499.7893357443752,1500.0,0.3724008071851801,-14.542484993857862
0.777,0.0,0.279352593937087,326.59863237109045,0.0,1499.8490949545705,1500.0,0.3714464025899585,-14.54602684739791
0.778,0.0,0.26828504359115835,326.59863237109045,0.0,1499.905084659243,1500.0,0.3684746124751579,-14.550950923176869
0.779,0.0,0.25148279572702203,326.59863237109045,0.0,1499.9543836340617,1500.0,0.36368310693267575,-14.556967404517234
0.78,0.0,0.22995380713849894,326.59863237109045,0.0,1499.9944842240184,1500.0,0.3573630764260488,-14.563733588984842
0.781,0.0,0.20493960470524292,326.59863237109045,0.0,1500.0234185247295,1500.0,0.34988188382258384,-14.570873211517979
0.782,0.0,0.1778445803547335,326.59863237109045,0.0,1500.0398533730113,1500.0,0.34166196783059205,-14.57799720649339
0.783,0.0,0.15015784641804125,326.59863237109045,0.0,1500.0431496322146,1500.0,0.333157194834037,-14.584724771619552
0.784,0.0,0.12337195611150614,326.59863237109045,0.0,1500.0333832406434,1500.0,0.32482797231326366,-14.590703598643563
0.785,0.0,0.09890290230304966,326.59863237109045,0.0,1500.011327582224,1500.0,0.3171164808065735,-14.595628199303603
0.786,0.0,0.07801567590981928,326.59863237109045,0.0,1499.9783988237564,1500.0,0.31042335116375436,-14.599255375796716
0.787,0.0,0.06175930046399747,326.59863237109045,0.0,1499.9365678289628,1500.0,0.30508701225287016,-14.601416055980366
0.788,0.0,0.05091468268049165,326.59863237109045,0.0,1499.888243999536,1500.0,0.3013667678867319,-14.602022924458113
0.789,0.0,0.04595786438578303,326.59863237109045,0.0,1499.8361378138384,1500.0,0.29943044072273867,-14.601073519165851
0.79,0.0,0.04704037407179462,326.59863237109045,0.0,1499.7831098604497,1500.0,0.29934715842135456,-14.598648715219925
0.791,0.0,0.053987409798996966,326.59863237109045,0.0,1499.7320147455168,1500.0,0.3010855687270587,-14.594906769137918
0.792,0.0,0.06631359666880854,326.59863237109045,0.0,1499.6855483655083,1500.0,0.3045174718448915,-14.590073333014482
0.793,0.0,0.08325510930143293,326.59863237109045,0.0,1499.6461066839877,1500.0,0.30942656716696937,-14.584428057015257
0.794,0.0,0.10381608657284752,326.59863237109045,0.0,1499.6156633624616,1500.0,0.3155217428594654,-14.578288568797072
0.795,0.0,0.1268265388297763,326.59863237109045,0.0,1499.5956724255711,1500.0,0.32245410511993705,-14.571992741940097
0.796,0.0,0.15100839338820615,326.59863237109045,0.0,1499.5870006640225,1500.0,0.3298367606470542,-14.565880236870074
0.797,0.0,0.17504596701276337,326.59863237109045,0.0,1499.5898927835,1500.0,0.3372662395995219,-14.560274314796569
0.798,0.0,0.19765700646976658,326.59863237109045,0.0,1499.6039704920386,1500.0,0.3443443822741296,-14.555464888673944
0.799,0.0,0.21766050016514205,326.59863237109045,0.0,1499.6282648824038,1500.0,0.350699512651896,-14.55169368860877
0.8,0.0,0.23403772421833136,326.59863237109045,0.0,1499.661279707786,1500.0,0.3560057842007713,-14.549142288457677
0.801,0.0,0.24598342444182036,326.59863237109045,0.0,1499.7010815586855,1500.0,0.35999970307885787,-14.54792357351186
0.802,0.0,0.25294462328626355,326.59863237109045,0.0,1499.7454116046185,1500.0,0.36249300356689207,-14.548077035600498
0.803,0.0,0.2546452437922621,326.59863237109045,0.0,1499.7918125296865,1500.0,0.36338126026444295,-14.549568072152667
0.804,0.0,0.2510955229470796,326.59863237109045,0.0,1499.8377636121006,1500.0,0.3626478596264248,-14.552291250748663
0.805,0.0,0.24258600428910587,326.59863237109045,0.0,1499.8808166020324,1500.0,0.3603632069195386,-14.556077291524044
0.806,0.0,0.22966671311985626,326.59863237109045,0.0,1499.9187251472954,1500.0,0.3566793002019335,-14.560703327116252
0.807,0.0,0.2131128870032532,326.59863237109045,0.0,1499.9495609910653,1500.0,0.35182004710846115,-14.565905833374206
0.808,0.0,0.19387932132498548,326.59863237109045,0.0,1499.9718109895257,1500.0,0.3460679204166335,-14.571395492165221
0.809,0.0,0.17304596030262714,326.59863237109045,0.0,1499.9844501225998,1500.0,0.33974773327869234,-14.576873156891425
0.81,0.0,0.15175778914398425,326.59863237109045,0.0,1499.9869870348175,1500.0,0.3332084552684114,-14.582046046207132
0.811,0.0,0.13116234122291298,326.59863237109045,0.0,1499.9794801711464,1500.0,0.32680407907272574,-14.586643293896989
0.812,0.0,0.11234821185478089,326.59863237109045,0.0,1499.9625241807744,1500.0,0.32087458064929975,-14.590430032351502
0.8130000000000001,0.0,0.09628786382531718,326.59863237109045,0.0,1499.9372078630477,1500.0,0.31572799192704787,-14.5932192803612
0.8140000000000001,0.0,0.08378772587406513,326.59863237109045,0.0,1499.9050464372367,1500.0,0.3116245267403136,-14.59488103738191
0.8150000000000001,0.0,0.0754481407543719,326.59863237109045,0.0,1499.867892250358,1500.0,0.30876357276990496,-14.595348148221557
0.8160000000000001,0.0,0.07163514067898547,326.59863237109045,0.0,1499.8278291243018,1500.0,0.3072741926336723,-14.59461868480458
0.8170000000000001,0.0,0.07246534927083487,326.59863237109045,0.0,1499.7870563287418,1500.0,0.30720957597342263,-14.592754784749655
0.8180000000000001,0.0,0.07780457067046037,326.59863237109045,0.0,1499.7477686114992,1500.0,0.3085456630751391,-14.58987807901052
0.8190000000000001,0.0,0.08727987136886617,326.59863237109045,0.0,1499.7120388049486,1500.0,0.31118393177960435,-14.586162022107933
0.8200000000000001,0.0,0.10030423193764176,326.59863237109045,0.0,1499.6817092580882,1500.0,0.3149581158662481,-14.581821598758102
0.8210000000000001,0.0,0.11611218469534756,326.59863237109045,0.0,1499.6582977417277,1500.0,0.3196444167928149,-14.577101011716383
0.8220000000000001,0.0,0.1338042947904367,326.59863237109045,0.0,1499.6429225796642,1500.0,0.32497459243313437,-14.572260051008282
0.8230000000000001,0.0,0.15239791421749632,326.59863237109045,0.0,1499.6362506276976,1500.0,0.3306511652115607,-14.567559900250165
0.8240000000000001,0.0,0.17088136032019885,326.59863237109045,0.0,1499.6384704222805,1500.0,0.33636389445089965,-14.563249149585044
0.8250000000000001,0.0,0.18826855251069546,326.59863237109045,0.0,1499.6492914259086,1500.0,0.34180660794746126,-14.559550757317869
0.8260000000000001,0.0,0.20365118420124245,326.59863237109045,0.0,1499.6679688840493,1500.0,0.34669348722341253,-14.556650636203575
0.8270000000000001,0.0,0.2162457036607961,326.59863237109045,0.0,1499.6933524539581,1500.0,0.35077394841687737,-14.554688440016175
0.8280000000000001,0.0,0.22543271248443641,326.59863237109045,0.0,1499.7239555390022,1500.0,0.3538453527240172,-14.553750997596225
0.8290000000000001,0.0,0.23078684216305773,326.59863237109045,0.0,1499.7580412242114,1500.0,0.3557629108874662,-14.553868692331564
0.8300000000000001,0.0,0.23209571158403408,326.59863237109045,0.0,1499.7937199094192,1500.0,0.35644630778091146,-14.555014923152083
0.8310000000000001,0.0,0.22936717149153907,326.59863237109045,0.0,1499.8290532117037,1500.0,0.3558827566091107,-14.55710861718656
0.8320000000000001,0.0,0.22282467429928854,326.59863237109045,0.0,1499.8621584804807,1500.0,0.35412638763171267,-14.56001960288489
0.8330000000000001,0.0,0.2128912368122226,326.59863237109045,0.0,1499.8913083426821,1500.0,0.35129407319192774,-14.563576503934861
0.8340000000000001,0.0,0.2001630576643847,326.59863237109045,0.0,1499.9150200628442,1500.0,0.3475579788319113,-14.567576686229728
0.8350000000000001,0.0,0.18537438084365154,326.59863237109045,0.0,1499.9321301397001,1500.0,0.3431352996384721,-14.571797688920011
0.8360000000000001,0.0,0.1693556350183491,326.59863237109045,0.0,1499.9418504296493,1500.0,0.33827578299855143,-14.576009501215733
0.8370000000000001,0.0,0.15298720348715794,326.59863237109045,0.0,1499.9438031392583,1500.0,0.333247746492288,-14.579987012415513
0.8380000000000001,0.0,0.13715137512664177,326.59863237109045,0.0,1499.9380332054568,1500.0,0.3283233674515649,-14.583521965046673
0.8390000000000001,0.0,0.12268508313128756,326.59863237109045,0.0,1499.9249978189775,1500.0,0.323764045691288,-14.586433779450243
0.8400000000000001,0.0,0.11033595351668801,326.59863237109045,0.0,1499.9055340765135,1500.0,0.3198066223591609,-14.58857869008542
0.8410000000000001,0.0,0.10072396499634961,326.59863237109045,0.0,1499.8808069037325,1500.0,0.316651177419856,-14.589856734877968
0.8420000000000001,0.0,0.0943106793298304,326.59863237109045,0.0,1499.8522404128146,1500.0,0.3144510299495111,-14.59021626311616
0.8430000000000001,0.0,0.09137755696849553,326.59863237109045,0.0,1499.821436690906,1500.0,0.3133054351712887,-14.589655767489985
0.8440000000000001,0.0,0.09201435298974375,326.59863237109045,0.0,1499.7900866172656,1500.0,0.31325531769188,-14.5882229938618
0.8450000000000001,0.0,0.09611802328645852,326.59863237109045,0.0,1499.7598776479883,1500.0,0.31428221059641814,-14.586011429938164
0.8460000000000001,0.0,0.10340199333533023,326.59863237109045,0.0,1499.7324035741653,1500.0,0.3163103944901885,-14.583154413077539
0.8470000000000001,0.0,0.11341508428236702,326.59863237109045,0.0,1499.709081054054,1500.0,0.31921205891705456,-14.579817220556686
0.8480000000000001,0.0,0.12556888425161544,326.59863237109045,0.0,1499.6910772592698,1500.0,0.32281515006680833,-14.576187606423384
0.8490000000000001,0.0,0.13917192357066122,326.59863237109045,0.0,1499.6792522900525,1500.0,0.3269134315814103,-14.572465322625414
0.8500000000000001,0.0,0.1534686825463532,326.59863237109045,0.0,1499.6741191477392,1500.0,0.33127817647045477,-14.568851205183435
0.8510000000000001,0.0,0.16768124468815743,326.59863237109045,0.0,1499.6758230549472,1500.0,0.3356708328189341,-14.565536417227204
0.8520000000000001,0.0,0.18105131510996547,326.59863237109045,0.0,1499.6841408424204,1500.0,0.3398559673435443,-14.562692419995319
0.8530000000000001,0.0,0.19288035453349217,326.59863237109045,0.0,1499.6985000352354,1500.0,0.34361379012217774,-14.5604621923155
0.8540000000000001,0.0,0.2025657285134202,326.59863237109045,0.0,1499.718016228055,1500.0,0.3467516001433563,-14.55895314203809
0.8550000000000001,0.0,0.20963102794234917,326.59863237109045,0.0,1499.7415463936431,1500.0,0.3491135619495435,-14.558232054054876
0.8560000000000001,0.0,0.2137490642757237,326.59863237109045,0.0,1499.7677549682326,1500.0,0.35058832411400653,-14.558322304552602
0.8570000000000001,0.0,0.21475646099507695,326.59863237109045,0.0,1499.7951889404148,1500.0,0.35111411469331594,-14.559203446341463
0.8580000000000001,0.0,0.21265922850875074,326.59863237109045,0.0,1499.8223577652377,1500.0,0.3506810901269976,-14.560813142156247
0.859,0.0,0.20762919817746678,326.59863237109045,0.0,1499.8478137490426,1500.0,0.34933086456793544,-14.563051298462064
0.86,0.0,0.19999167707825882,326.59863237109045,0.0,1499.8702286080418,1500.0,0.3471532982403433,-14.565786137939297
0.861,0.0,0.1902051436519932,326.59863237109045,0.0,1499.888462187536,1500.0,0.34428076812572467,-14.5688618503023
0.862,0.0,0.1788342123113702,326.59863237109045,0.0,1499.9016198202794,1500.0,0.34088027453438374,-14.572107383382033
0.863,0.0,0.16651743189957113,326.59863237109045,0.0,1499.9090954726455,1500.0,0.33714384625041355,-14.575345883293314
0.864,0.0,0.15393173174011787,326.59863237109045,0.0,1499.9105986377053,1500.0,0.3332777894565987,-14.57840426651761
0.865,0.0,0.14175547764437563,326.59863237109045,0.0,1499.9061638400913,1500.0,0.32949137755208335,-14.581122408879564
0.866,0.0,0.13063214166019,326.59863237109045,0.0,1499.8961425687078,1500.0,0.3259855979548604,-14.583361466199964
0.867,0.0,0.12113652236684713,326.59863237109045,0.0,1499.8811783983606,1500.0,0.3229425575326231,-14.585010896844535
0.868,0.0,0.1137452818918005,326.59863237109045,0.0,1499.8621669492748,1500.0,0.32051610174877226,-14.58599383408476
0.869,0.0,0.10881330207522566,326.59863237109045,0.0,1499.840203117146,1500.0,0.3188241270087103,-14.586270551528566
0.87,0.0,0.10655702106885373,326.59863237109045,0.0,1499.8165186448157,1500.0,0.3179429656550868,-14.58583987236447
0.871,0.0,0.10704551314827637,326.59863237109045,0.0,1499.7924135677108,1500.0,0.3179041044710676,-14.584738486680328
0.872,0.0,0.11019964171310986,326.59863237109045,0.0,1499.7691853267295,1500.0,0.31869336720310254,-14.583038254332893
0.873,0.0,0.11579917303946652,326.59863237109045,0.0,1499.7480593939026,1500.0,0.3202525568211566,-14.580841677578686
0.874,0.0,0.12349731108278283,326.59863237109045,0.0,1499.730125099189,1500.0,0.3224834213914346,-14.57827582224006
0.875,0.0,0.132841724816812,326.59863237109045,0.0,1499.7162799941173,1500.0,0.3252536856142018,-14.575485043723816
0.876,0.0,0.14330080972177384,326.59863237109045,0.0,1499.7071855630434,1500.0,0.3284047846277546,-14.572622930924357
0.877,0.0,0.15429367065451643,326.59863237109045,0.0,1499.7032364278352,1500.0,0.3317608529048302,-14.56984391438839
0.878,0.0,0.1652221462574287,326.59863237109045,0.0,1499.7045444258574,1500.0,0.33513846297065547,-14.567294993870084
0.879,0.0,0.17550312190126266,326.59863237109045,0.0,1499.710938117787,1500.0,0.33835657877322955,-14.565108024703983
0.88,0.0,0.18459940022046145,326.59863237109045,0.0,1499.721977446268,1500.0,0.3412461877931716,-14.563392963680782
0.881,0.0,0.19204751179894497,326.59863237109045,0.0,1499.7369824635994,1500.0,0.34365910378520736,-14.562232415937547
0.882,0.0,0.19748104506336145,326.59863237109045,0.0,1499.7550743182687,1500.0,0.34547548630004243,-14.561677748319948
0.883,0.0,0.20064834153763894,326.59863237109045,0.0,1499.7752260730565,1500.0,0.34660970042000555,-14.561746946125329
0.884,0.0,0.20142372470089615,326.59863237109045,0.0,1499.7963204516846,1500.0,0.34701423590121994,-14.562424293974042
0.885,0.0,0.19981178986364384,326.59863237109045,0.0,1499.8172112986592,1500.0,0.34668151373598555,-14.563661862962968
0.886,0.0,0.19594465941550726,326.59863237109045,0.0,1499.8367854011472,1500.0,0.34564352404217485,-14.565382690450953
0.887,0.0,0.1900724827060173,326.59863237109045,0.0,1499.8540213662075,1500.0,0.34396935590273253,-14.567485450778664
0.888,0.0,0.18254781334135306,326.59863237109045,0.0,1499.8680424658082,1500.0,0.3417607911303735,-14.569850339447477
0.889,0.0,0.17380481078891907,326.59863237109045,0.0,1499.8781607412304,1500.0,0.3391462341098857,-14.572345833575467
0.89,0.0,0.16433447202545237,326.59863237109045,0.0,1499.8839101749722,1500.0,0.3362733337341341,-14.574835950753387
0.891,0.0,0.1546572896503075,326.59863237109045,0.0,1499.8850673624884,1500.0,0.333300716797366,-14.577187608605854
0.892,0.0,0.14529484614228488,326.59863237109045,0.0,1499.881658813173,1500.0,0.3303892919884165,-14.579277689194354
0.893,0.0,0.13674188463354792,326.59863237109045,0.0,1499.873954741494,1500.0,0.3276935980884477,-14.580999435450618
0.894,0.0,0.1294403440374685,326.59863237109045,0.0,1499.8624499353573,1500.0,0.3253536587645132,-14.582267849530972
0.895,0.0,0.12375671447374187,326.59863237109045,0.0,1499.8478329706898,1500.0,0.3234877705013052,-14.58302382271411
0.896,0.0,0.11996386590750763,326.59863237109045,0.0,1499.830945642685,1500.0,0.3221865920910673,-14.583236799695415
