t,omega_ref_rpm,omega_rpm,omega_m,omega_e,ids,iqs,id_ref,iq_ref,iq_unsat,aw,Te,T_L,vd,vq,psi_r_mag,mpc_status
2.719,1500.0,1500.014095304941,157.08110873637142,325.84554045803804,4.999999999498543,5.104294938454149,5.0,5.104294934681129,5.104294934681129,0.0,5.157081108613898,5.0,-4.384539240281152,118.38430414083368,0.34650000212109666,1.0
2.72,1500.0,1500.0140953049388,157.0811087363712,325.84554045948335,4.999999999504083,5.104294938755466,5.0,5.104294935022042,5.104294935022042,0.0,5.157081108615096,5.0,-4.384539239809133,118.38430413441257,0.34650000209869397,1.0
2.721,1500.0,1500.0140953049377,157.08110873637105,325.84554046091387,4.999999999509561,5.104294939053712,5.0,5.104294935359474,5.104294935359474,0.0,5.157081108616354,5.0,-4.384539239342414,118.38430412805903,0.3465000020765266,1.0
2.722,1500.0,1500.0140953049358,157.08110873637088,325.8455404623291,4.999999999514977,5.104294939348736,5.0,5.1042949356932725,5.1042949356932725,0.0,5.157081108617488,5.0,-4.384539238880955,118.38430412177205,0.34650000205459214,1.0
2.723,1500.0,1500.0140953049342,157.0811087363707,325.8455404637294,4.999999999520332,5.104294939640623,5.0,5.10429493602353,5.10429493602353,0.0,5.15708110861855,5.0,-4.384539238424475,118.38430411555109,0.34650000203288817,1.0
2.724,1500.0,1500.0140953049327,157.08110873637054,325.845540465115,4.999999999525637,5.104294939929466,5.0,5.104294936350341,5.104294936350341,0.0,5.157081108619601,5.0,-4.384539237974193,118.3843041093955,0.3465000020114121,1.0
2.725,1500.0,1500.0140953049304,157.0811087363703,325.84554046648594,4.999999999530869,5.104294940215263,5.0,5.104294936673711,5.104294936673711,0.0,5.157081108620609,5.0,-4.384539237528305,118.38430410330454,0.34650000199016184,1.0
2.726,1500.0,1500.014095304928,157.08110873637006,325.84554046784257,4.999999999536039,5.10429494049815,5.0,5.104294936993778,5.104294936993778,0.0,5.1570811086216795,5.0,-4.384539237088314,118.38430409727765,0.34650000196913483,1.0
2.727,1500.0,1500.0140953049258,157.08110873636983,325.84554046918527,4.999999999541159,5.1042949407781775,5.0,5.104294937310604,5.104294937310604,0.0,5.157081108622833,5.0,-4.384539236652984,118.38430409131423,0.3465000019483289,1.0
2.728,1500.0,1500.0140953049238,157.0811087363696,325.84554047051387,4.999999999546242,5.104294941055282,5.0,5.104294937624118,5.104294937624118,0.0,5.157081108623971,5.0,-4.384539236222835,118.38430408541348,0.3465000019277415,1.0
2.729,1500.0,1500.0140953049208,157.08110873636932,325.8455404718285,4.999999999551251,5.104294941329488,5.0,5.1042949379343545,5.1042949379343545,0.0,5.157081108625092,5.0,-4.384539235798039,118.38430407957476,0.3465000019073705,1.0
2.73,1500.0,1500.0140953049183,157.08110873636903,325.84554047312946,4.999999999556211,5.104294941600898,5.0,5.104294938241421,5.104294938241421,0.0,5.157081108626269,5.0,-4.384539235377402,118.38430407379742,0.34650000188721375,1.0
2.731,1500.0,1500.0140953049163,157.0811087363688,325.845540474417,4.999999999561109,5.1042949418695205,5.0,5.104294938545328,5.104294938545328,0.0,5.157081108627478,5.0,-4.384539234962542,118.38430406808095,0.34650000186726876,1.0
2.732,1500.0,1500.0140953049142,157.0811087363686,325.84554047569094,4.99999999956597,5.104294942135262,5.0,5.104294938845987,5.104294938845987,0.0,5.1570811086285975,5.0,-4.384539234551745,118.38430406242448,0.34650000184753355,1.0
2.733,1500.0,1500.0140953049122,157.0811087363684,325.84554047695127,4.999999999570745,5.104294942398135,5.0,5.104294939143409,5.104294939143409,0.0,5.157081108629613,5.0,-4.384539234145906,118.3843040568274,0.34650000182800583,1.0
2.734,1500.0,1500.0140953049106,157.08110873636824,325.84554047819836,4.999999999575495,5.104294942658207,5.0,5.10429493943767,5.10429493943767,0.0,5.157081108630558,5.0,-4.38453923374501,118.3843040512891,0.34650000180868334,1.0
2.735,1500.0,1500.0140953049088,157.08110873636804,325.84554047943215,4.999999999580184,5.104294942915484,5.0,5.104294939728778,5.104294939728778,0.0,5.157081108631413,5.0,-4.384539233347994,118.38430404580895,0.3465000017895641,1.0
2.736,1500.0,1500.014095304907,157.08110873636784,325.84554048065297,4.99999999958481,5.104294943170073,5.0,5.104294940016845,5.104294940016845,0.0,5.1570811086322585,5.0,-4.384539232956101,118.3843040403864,0.3465000017706458,1.0
2.737,1500.0,1500.0140953049047,157.0811087363676,325.84554048186095,4.9999999995894004,5.104294943422012,5.0,5.104294940301913,5.104294940301913,0.0,5.157081108633105,5.0,-4.3845392325685495,118.38430403502092,0.3465000017519266,1.0
2.738,1500.0,1500.0140953049024,157.08110873636736,325.84554048305625,4.999999999593966,5.1042949436713325,5.0,5.104294940584016,5.104294940584016,0.0,5.157081108633951,5.0,-4.38453923218578,118.38430402971183,0.34650000173340406,1.0
2.739,1500.0,1500.0140953048995,157.08110873636707,325.8455404842391,4.99999999959842,5.104294943918098,5.0,5.10429494086322,5.10429494086322,0.0,5.157081108634841,5.0,-4.384539231807041,118.38430402445859,0.3465000017150764,1.0
2.74,1500.0,1500.0140953048965,157.08110873636676,325.84554048540963,4.999999999602861,5.104294944162376,5.0,5.1042949411396,5.1042949411396,0.0,5.157081108635812,5.0,-4.38453923143306,118.38430401926071,0.34650000169694145,1.0
2.741,1500.0,1500.014095304894,157.08110873636647,325.84554048656815,4.999999999607254,5.104294944404188,5.0,5.10429494141318,5.10429494141318,0.0,5.157081108636858,5.0,-4.384539231063506,118.38430401411765,0.3465000016789973,1.0
2.742,1500.0,1500.014095304891,157.0811087363662,325.8455404877145,4.9999999996115845,5.104294944643465,5.0,5.104294941683895,5.104294941683895,0.0,5.157081108637888,5.0,-4.384539230697973,118.38430400902868,0.346500001661242,1.0
2.743,1500.0,1500.0140953048888,157.08110873636593,325.84554048884894,4.999999999615878,5.104294944880251,5.0,5.10429494195179,5.10429494195179,0.0,5.157081108638914,5.0,-4.384539230337133,118.38430400399326,0.34650000164367345,1.0
2.744,1500.0,1500.014095304886,157.08110873636568,325.8455404899713,4.999999999620134,5.104294945114515,5.0,5.104294942216836,5.104294942216836,0.0,5.157081108639881,5.0,-4.384539229980144,118.3843039990108,0.3465000016262897,1.0
2.745,1500.0,1500.0140953048838,157.08110873636542,325.8455404910819,4.999999999624305,5.104294945346294,5.0,5.104294942479077,5.104294942479077,0.0,5.157081108640801,5.0,-4.384539229627195,118.38430399408068,0.34650000160908884,1.0
2.746,1500.0,1500.0140953048808,157.0811087363651,325.84554049218065,4.99999999962845,5.104294945575639,5.0,5.104294942738563,5.104294942738563,0.0,5.157081108641699,5.0,-4.384539229278477,118.38430398920241,0.34650000159206906,1.0
2.747,1500.0,1500.014095304878,157.08110873636483,325.84554049326806,4.999999999632571,5.104294945802662,5.0,5.104294942995416,5.104294942995416,0.0,5.157081108642665,5.0,-4.3845392289338445,118.38430398437559,0.3465000015752284,1.0
2.748,1500.0,1500.0140953048754,157.08110873636454,325.84554049434405,4.999999999636643,5.1042949460273075,5.0,5.104294943249579,5.104294943249579,0.0,5.157081108643616,5.0,-4.384539228593114,118.38430397959962,0.3465000015585649,1.0
2.749,1500.0,1500.0140953048729,157.08110873636429,325.84554049540884,4.99999999964064,5.10429494624959,5.0,5.104294943501071,5.104294943501071,0.0,5.157081108644541,5.0,-4.38453922825601,118.38430397487382,0.3465000015420768,1.0
2.75,1500.0,1500.0140953048701,157.081108736364,325.84554049646226,4.999999999644613,5.104294946469509,5.0,5.104294943749893,5.104294943749893,0.0,5.157081108645416,5.0,-4.384539227923365,118.38430397019772,0.34650000152576216,1.0
2.751,1500.0,1500.0140953048676,157.08110873636372,325.84554049750466,4.999999999648536,5.104294946687126,5.0,5.10429494399611,5.10429494399611,0.0,5.157081108646279,5.0,-4.384539227594697,118.38430396557091,0.34650000150961924,1.0
2.7520000000000002,1500.0,1500.0140953048647,157.08110873636343,325.84554049853614,4.999999999652423,5.1042949469025105,5.0,5.104294944239795,5.104294944239795,0.0,5.157081108647176,5.0,-4.384539227269295,118.3843039609928,0.34650000149364635,1.0
2.753,1500.0,1500.0140953048622,157.08110873636315,325.84554049955676,4.99999999965626,5.104294947115601,5.0,5.104294944480896,5.104294944480896,0.0,5.157081108648024,5.0,-4.384539226947961,118.38430395646283,0.3465000014778416,1.0
2.754,1500.0,1500.0140953048594,157.08110873636286,325.8455405005667,4.999999999660048,5.104294947326492,5.0,5.104294944719497,5.104294944719497,0.0,5.157081108648891,5.0,-4.38453922663027,118.38430395198061,0.3465000014622032,1.0
2.755,1500.0,1500.014095304857,157.0811087363626,325.84554050156595,4.999999999663799,5.104294947535145,5.0,5.104294944955574,5.104294944955574,0.0,5.157081108649716,5.0,-4.384539226316305,118.38430394754552,0.3465000014467295,1.0
2.7560000000000002,1500.0,1500.0140953048542,157.08110873636232,325.8455405025546,4.999999999667512,5.104294947741575,5.0,5.104294945189143,5.104294945189143,0.0,5.157081108650491,5.0,-4.384539226005277,118.38430394315711,0.34650000143141874,1.0
2.757,1500.0,1500.0140953048513,157.08110873636204,325.84554050353296,4.999999999671189,5.104294947945857,5.0,5.104294945420277,5.104294945420277,0.0,5.157081108651269,5.0,-4.384539225698671,118.3843039388149,0.34650000141626913,1.0
2.758,1500.0,1500.0140953048488,157.08110873636176,325.84554050450106,4.999999999674817,5.104294948148019,5.0,5.104294945649009,5.104294945649009,0.0,5.157081108652056,5.0,-4.384539225395465,118.38430393451847,0.346500001401279,1.0
2.759,1500.0,1500.0140953048463,157.08110873636147,325.8455405054589,4.999999999678407,5.104294948348055,5.0,5.104294945875338,5.104294945875338,0.0,5.157081108652823,5.0,-4.384539225095335,118.38430393026722,0.3465000013864469,1.0
2.7600000000000002,1500.0,1500.014095304843,157.08110873636116,325.8455405064068,4.999999999681973,5.104294948546031,5.0,5.104294946099334,5.104294946099334,0.0,5.1570811086536175,5.0,-4.384539224799505,118.38430392606085,0.3465000013717709,1.0
2.761,1500.0,1500.01409530484,157.08110873636085,325.84554050734477,4.9999999996854765,5.104294948741959,5.0,5.10429494632101,5.10429494632101,0.0,5.157081108654427,5.0,-4.384539224506214,118.38430392189873,0.34650000135724957,1.0
2.762,1500.0,1500.0140953048372,157.08110873636053,325.8455405082729,4.999999999688968,5.1042949489358636,5.0,5.104294946540395,5.104294946540395,0.0,5.157081108655252,5.0,-4.384539224217345,118.38430391778061,0.3465000013428811,1.0
2.763,1500.0,1500.0140953048347,157.08110873636028,325.8455405091914,4.999999999692386,5.104294949127751,5.0,5.104294946757494,5.104294946757494,0.0,5.157081108656081,5.0,-4.384539223930929,118.38430391370574,0.346500001328664,1.0
2.7640000000000002,1500.0,1500.0140953048322,157.08110873636002,325.8455405101001,4.9999999996957785,5.104294949317562,5.0,5.104294946972255,5.104294946972255,0.0,5.1570811086568344,5.0,-4.38453922364797,118.3843039096738,0.34650000131459663,1.0
2.765,1500.0,1500.0140953048294,157.08110873635974,325.84554051099906,4.999999999699147,5.104294949505321,5.0,5.104294947184699,5.104294947184699,0.0,5.157081108657513,5.0,-4.3845392233686855,118.38430390568429,0.3465000013006775,1.0
2.766,1500.0,1500.0140953048272,157.08110873635948,325.84554051188866,4.999999999702466,5.104294949691106,5.0,5.104294947394912,5.104294947394912,0.0,5.157081108658175,5.0,-4.384539223092402,118.38430390173681,0.34650000128690506,1.0
2.767,1500.0,1500.0140953048244,157.0811087363592,325.84554051276876,4.99999999970576,5.1042949498749275,5.0,5.104294947602905,5.104294947602905,0.0,5.157081108658811,5.0,-4.38453922281905,118.38430389783079,0.3465000012732776,1.0
2.7680000000000002,1500.0,1500.0140953048215,157.0811087363589,325.8455405136397,4.999999999709005,5.104294950056857,5.0,5.104294947808752,5.104294947808752,0.0,5.157081108659473,5.0,-4.384539222549126,118.38430389396605,0.34650000125979386,1.0
2.769,1500.0,1500.014095304819,157.08110873635863,325.8455405145015,4.999999999712213,5.104294950236897,5.0,5.104294948012462,5.104294948012462,0.0,5.157081108660143,5.0,-4.3845392222823465,118.38430389014205,0.3465000012464521,1.0
2.77,1500.0,1500.014095304816,157.08110873635832,325.8455405153542,4.999999999715408,5.104294950415037,5.0,5.104294948214022,5.104294948214022,0.0,5.15708110866079,5.0,-4.384539222018594,118.3843038863583,0.34650000123325086,1.0
2.771,1500.0,1500.0140953048126,157.08110873635798,325.845540516198,4.99999999971853,5.104294950591386,5.0,5.104294948413545,5.104294948413545,0.0,5.157081108661507,5.0,-4.38453922175772,118.38430388261443,0.34650000122018887,1.0
2.7720000000000002,1500.0,1500.0140953048096,157.08110873635766,325.8455405170331,4.999999999721651,5.104294950765941,5.0,5.104294948611034,5.104294948611034,0.0,5.157081108662267,5.0,-4.38453922150038,118.38430387891015,0.3465000012072645,1.0
2.773,1500.0,1500.0140953048065,157.08110873635732,325.8455405178594,4.999999999724723,5.10429495093869,5.0,5.104294948806476,5.104294948806476,0.0,5.157081108663044,5.0,-4.384539221245751,118.38430387524492,0.3465000011944764,1.0
2.774,1500.0,1500.0140953048033,157.08110873635698,325.8455405186771,4.999999999727747,5.104294951109665,5.0,5.10429494899991,5.10429494899991,0.0,5.157081108663848,5.0,-4.384539220994048,118.38430387161841,0.34650000118182317,1.0
2.775,1500.0,1500.0140953048,157.08110873635667,325.84554051948635,4.999999999730769,5.104294951278861,5.0,5.1042949491913285,5.1042949491913285,0.0,5.157081108664656,5.0,-4.384539220745704,118.38430386803019,0.34650000116930324,1.0
2.7760000000000002,1500.0,1500.0140953047971,157.08110873635636,325.84554052028693,4.999999999733755,5.104294951446258,5.0,5.104294949380714,5.104294949380714,0.0,5.157081108665426,5.0,-4.384539220499866,118.38430386447972,0.34650000115691526,1.0
2.777,1500.0,1500.0140953047944,157.08110873635604,325.8455405210791,4.999999999736679,5.10429495161188,5.0,5.104294949568096,5.104294949568096,0.0,5.157081108666169,5.0,-4.38453922025702,118.38430386096668,0.346500001144658,1.0
2.778,1500.0,1500.0140953047915,157.08110873635576,325.84554052186303,4.999999999739603,5.104294951775785,5.0,5.104294949753533,5.104294949753533,0.0,5.157081108666921,5.0,-4.384539220016931,118.38430385749068,0.3465000011325299,1.0
2.779,1500.0,1500.0140953047887,157.08110873635547,325.84554052263854,4.999999999742466,5.104294951937892,5.0,5.104294949936947,5.104294949936947,0.0,5.157081108667585,5.0,-4.384539219779176,118.38430385405123,0.3465000011205297,1.0
2.7800000000000002,1500.0,1500.0140953047862,157.08110873635522,325.8455405234059,4.999999999745316,5.10429495209827,5.0,5.104294950118406,5.104294950118406,0.0,5.1570811086682085,5.0,-4.384539219544969,118.38430385064807,0.346500001108656,1.0
2.781,1500.0,1500.014095304784,157.08110873635496,325.8455405241649,4.999999999748129,5.104294952256902,5.0,5.104294950297897,5.104294950297897,0.0,5.157081108668761,5.0,-4.384539219312597,118.38430384728068,0.34650000109690754,1.0
2.782,1500.0,1500.0140953047817,157.0811087363547,325.845540524916,4.999999999750905,5.104294952413858,5.0,5.104294950475493,5.104294950475493,0.0,5.157081108669294,5.0,-4.384539219083244,118.38430384394877,0.34650000108528295,1.0
2.783,1500.0,1500.014095304779,157.08110873635445,325.84554052565903,4.999999999753669,5.104294952569104,5.0,5.104294950651163,5.104294950651163,0.0,5.157081108669753,5.0,-4.384539218856592,118.38430384065195,0.3465000010737809,1.0
2.7840000000000003,1500.0,1500.014095304776,157.08110873635414,325.84554052639425,4.999999999756383,5.104294952722777,5.0,5.104294950825046,5.104294950825046,0.0,5.157081108670263,5.0,-4.384539218632262,118.38430383738994,0.3465000010624002,1.0
2.785,1500.0,1500.0140953047728,157.0811087363538,325.8455405271218,4.99999999975906,5.104294952874882,5.0,5.104294950997149,5.104294950997149,0.0,5.157081108670813,5.0,-4.38453921841068,118.38430383416232,0.3465000010511396,1.0
2.786,1500.0,1500.0140953047694,157.08110873635346,325.8455405278419,4.999999999761726,5.104294953025479,5.0,5.104294951167534,5.104294951167534,0.0,5.157081108671441,5.0,-4.384539218192122,118.38430383096892,0.3465000010399977,1.0
2.787,1500.0,1500.014095304767,157.08110873635317,325.8455405285546,4.999999999764378,5.104294953174565,5.0,5.104294951336207,5.104294951336207,0.0,5.157081108672132,5.0,-4.384539217975788,118.3843038278093,0.3465000010289733,1.0
2.7880000000000003,1500.0,1500.0140953047642,157.0811087363529,325.8455405292598,4.999999999766981,5.104294953322058,5.0,5.104294951503079,5.104294951503079,0.0,5.157081108672786,5.0,-4.3845392177622635,118.38430382468297,0.34650000101806533,1.0
2.789,1500.0,1500.0140953047612,157.0811087363526,325.8455405299574,4.999999999769548,5.104294953467952,5.0,5.104294951668151,5.104294951668151,0.0,5.157081108673379,5.0,-4.384539217550749,118.3843038215896,0.3465000010072724,1.0
2.79,1500.0,1500.0140953047587,157.08110873635232,325.84554053064767,4.999999999772089,5.104294953612286,5.0,5.104294951831458,5.104294951831458,0.0,5.157081108673937,5.0,-4.3845392173417,118.38430381852876,0.3465000009965933,1.0
2.791,1500.0,1500.0140953047558,157.08110873635204,325.8455405313306,4.999999999774606,5.104294953755099,5.0,5.1042949519930465,5.1042949519930465,0.0,5.15708110867448,5.0,-4.384539217135134,118.38430381550025,0.34650000098602685,1.0
2.7920000000000003,1500.0,1500.0140953047533,157.08110873635175,325.84554053200634,4.999999999777098,5.1042949538964155,5.0,5.104294952152939,5.104294952152939,0.0,5.157081108675017,5.0,-4.384539216931262,118.38430381250369,0.34650000097557193,1.0
2.793,1500.0,1500.0140953047505,157.08110873635147,325.84554053267493,4.999999999779554,5.104294954036251,5.0,5.104294952311157,5.104294952311157,0.0,5.157081108675552,5.0,-4.384539216729339,118.38430380953875,0.3465000009652274,1.0
2.794,1500.0,1500.0140953047478,157.08110873635118,325.84554053333653,4.999999999781984,5.104294954174608,5.0,5.104294952467705,5.104294952467705,0.0,5.15708110867607,5.0,-4.384539216529758,118.38430380660506,0.346500000954992,1.0
2.795,1500.0,1500.0140953047448,157.08110873635087,325.845540533991,4.99999999978439,5.104294954311517,5.0,5.104294952622611,5.104294952622611,0.0,5.157081108676585,5.0,-4.384539216333023,118.38430380370244,0.3465000009448647,1.0
2.7960000000000003,1500.0,1500.0140953047419,157.08110873635056,325.8455405346388,4.9999999997867715,5.104294954447031,5.0,5.104294952775937,5.104294952775937,0.0,5.157081108677135,5.0,-4.3845392161381875,118.38430380083041,0.34650000093484423,1.0
2.797,1500.0,1500.0140953047387,157.08110873635025,325.84554053527984,4.999999999789128,5.104294954581161,5.0,5.104294952927693,5.104294952927693,0.0,5.157081108677717,5.0,-4.384539215945688,118.38430379798876,0.34650000092492955,1.0
2.798,1500.0,1500.0140953047362,157.08110873634996,325.8455405359142,4.99999999979146,5.10429495471391,5.0,5.104294953077885,5.104294953077885,0.0,5.15708110867832,5.0,-4.384539215755005,118.38430379517713,0.3465000009151195,1.0
2.799,1500.0,1500.0140953047332,157.08110873634965,325.84554053654176,4.999999999793755,5.10429495484522,5.0,5.104294953226451,5.104294953226451,0.0,5.157081108678872,5.0,-4.384539215567193,118.3843037923951,0.34650000090541305,1.0
2.8000000000000003,1500.0,1500.01409530473,157.08110873634934,325.8455405371627,4.999999999796037,5.104294954975184,5.0,5.1042949533734925,5.1042949533734925,0.0,5.1570811086794475,5.0,-4.384539215381131,118.38430378964254,0.34650000089580907,1.0
2.801,1500.0,1500.014095304727,157.08110873634902,325.8455405377772,4.999999999798283,5.104294955103796,5.0,5.104294953519004,5.104294953519004,0.0,5.157081108680032,5.0,-4.384539215197488,118.38430378691905,0.3465000008863066,1.0
2.802,1500.0,1500.0140953047244,157.0811087363487,325.84554053838525,4.9999999998005284,5.104294955231076,5.0,5.104294953663002,5.104294953663002,0.0,5.157081108680625,5.0,-4.38453921501602,118.38430378422437,0.34650000087690436,1.0
2.803,1500.0,1500.0140953047212,157.0811087363484,325.84554053898694,4.9999999998027365,5.104294955357042,5.0,5.104294953805515,5.104294953805515,0.0,5.157081108681235,5.0,-4.384539214836666,118.38430378155812,0.3465000008676014,1.0
2.8040000000000003,1500.0,1500.0140953047185,157.0811087363481,325.8455405395822,4.999999999804908,5.104294955481673,5.0,5.104294953946517,5.104294953946517,0.0,5.157081108681826,5.0,-4.384539214659377,118.38430377892001,0.34650000085839666,1.0
2.805,1500.0,1500.014095304716,157.08110873634783,325.8455405401712,4.999999999807055,5.104294955604953,5.0,5.104294954085997,5.104294954085997,0.0,5.157081108682368,5.0,-4.384539214484063,118.38430377630976,0.34650000084928917,1.0
2.806,1500.0,1500.014095304713,157.08110873634755,325.845540540754,4.999999999809202,5.104294955726918,5.0,5.104294954223991,5.104294954223991,0.0,5.157081108682879,5.0,-4.3845392143107444,118.384303773727,0.3465000008402777,1.0
2.807,1500.0,1500.0140953047103,157.08110873634726,325.84554054133054,4.999999999811299,5.104294955847581,5.0,5.104294954360513,5.104294954360513,0.0,5.157081108683364,5.0,-4.384539214139393,118.38430377117146,0.34650000083136145,1.0
2.8080000000000003,1500.0,1500.0140953047078,157.08110873634698,325.845540541901,4.999999999813385,5.104294955966986,5.0,5.104294954495611,5.104294954495611,0.0,5.157081108683855,5.0,-4.384539213970232,118.38430376864298,0.3465000008225394,1.0
2.809,1500.0,1500.0140953047048,157.0811087363467,325.84554054246547,4.999999999815445,5.10429495608514,5.0,5.104294954629294,5.104294954629294,0.0,5.157081108684342,5.0,-4.384539213802764,118.38430376614122,0.34650000081381055,1.0
2.81,1500.0,1500.0140953047019,157.08110873634638,325.84554054302396,4.9999999998174935,5.104294956202048,5.0,5.104294954761568,5.104294954761568,0.0,5.157081108684819,5.0,-4.3845392136369465,118.38430376366578,0.34650000080517396,1.0
2.811,1500.0,1500.0140953046991,157.0811087363461,325.84554054357665,4.999999999819504,5.104294956317761,5.0,5.104294954892488,5.104294954892488,0.0,5.157081108685325,5.0,-4.384539213473311,118.38430376121663,0.34650000079662857,1.0
2.8120000000000003,1500.0,1500.0140953046969,157.08110873634584,325.84554054412354,4.99999999982149,5.1042949564322555,5.0,5.104294955022029,5.104294955022029,0.0,5.157081108685823,5.0,-4.384539213311712,118.3843037587934,0.3465000007881736,1.0
2.813,1500.0,1500.0140953046944,157.08110873634558,325.8455405446646,4.999999999823465,5.104294956545489,5.0,5.1042949551501495,5.1042949551501495,0.0,5.157081108686254,5.0,-4.384539213152116,118.38430375639562,0.34650000077980775,1.0
2.814,1500.0,1500.0140953046919,157.08110873634533,325.8455405451999,4.999999999825427,5.104294956657536,5.0,5.104294955276927,5.104294955276927,0.0,5.157081108686683,5.0,-4.384539212993846,118.3843037540232,0.3465000007715303,1.0
2.815,1500.0,1500.0140953046891,157.08110873634504,325.8455405457294,4.999999999827364,5.104294956768357,5.0,5.104294955402323,5.104294955402323,0.0,5.157081108687059,5.0,-4.3845392128377565,118.38430375167579,0.3465000007633404,1.0
2.816,1500.0,1500.0140953046864,157.08110873634476,325.84554054625346,4.999999999829239,5.104294956878058,5.0,5.104294955526445,5.104294955526445,0.0,5.157081108687477,5.0,-4.38453921268349,118.38430374935322,0.346500000755237,1.0
2.817,1500.0,1500.0140953046841,157.0811087363445,325.845540546772,4.999999999831139,5.104294956986615,5.0,5.104294955649276,5.104294955649276,0.0,5.157081108687896,5.0,-4.384539212531164,118.38430374705523,0.34650000074721926,1.0
2.818,1500.0,1500.0140953046816,157.08110873634425,325.84554054728505,4.99999999983299,5.104294957094026,5.0,5.104294955770809,5.104294955770809,0.0,5.157081108688309,5.0,-4.384539212380042,118.38430374478148,0.3465000007392864,1.0
2.819,1500.0,1500.014095304679,157.08110873634396,325.84554054779255,4.999999999834853,5.104294957200276,5.0,5.104294955891031,5.104294955891031,0.0,5.157081108688681,5.0,-4.384539212231018,118.38430374253176,0.3465000007314371,1.0
2.82,1500.0,1500.0140953046762,157.08110873634368,325.8455405482949,4.999999999836667,5.104294957305465,5.0,5.104294956010046,5.104294956010046,0.0,5.1570811086891055,5.0,-4.384539212083728,118.38430374030585,0.3465000007236709,1.0
2.821,1500.0,1500.0140953046732,157.0811087363434,325.8455405487919,4.99999999983848,5.1042949574095475,5.0,5.104294956127811,5.104294956127811,0.0,5.157081108689525,5.0,-4.384539211938046,118.38430373810348,0.34650000071598674,1.0
2.822,1500.0,1500.0140953046707,157.0811087363431,325.8455405492838,4.999999999840257,5.104294957512574,5.0,5.104294956244376,5.104294956244376,0.0,5.157081108689979,5.0,-4.384539211794481,118.38430373592449,0.3465000007083838,1.0
2.823,1500.0,1500.0140953046682,157.08110873634283,325.8455405497705,4.9999999998420215,5.1042949576145356,5.0,5.104294956359735,5.104294956359735,0.0,5.157081108690446,5.0,-4.3845392116520365,118.38430373376845,0.34650000070086134,1.0
2.824,1500.0,1500.0140953046648,157.08110873634251,325.845540550252,4.999999999843773,5.104294957715431,5.0,5.104294956473883,5.104294956473883,0.0,5.157081108690914,5.0,-4.38453921151162,118.3843037316353,0.34650000069341835,1.0
2.825,1500.0,1500.014095304662,157.0811087363422,325.8455405507285,4.999999999845476,5.1042949578153065,5.0,5.104294956586878,5.104294956586878,0.0,5.157081108691418,5.0,-4.384539211372528,118.38430372952469,0.3465000006860542,1.0
2.826,1500.0,1500.0140953046591,157.0811087363419,325.8455405512001,4.9999999998472155,5.104294957914155,5.0,5.104294956698708,5.104294956698708,0.0,5.15708110869194,5.0,-4.384539211235704,118.38430372743646,0.34650000067876774,1.0
2.827,1500.0,1500.014095304656,157.08110873634158,325.8455405516667,4.999999999848881,5.104294958011993,5.0,5.104294956809385,5.104294956809385,0.0,5.157081108692483,5.0,-4.384539211100154,118.38430372537034,0.3465000006715583,1.0
2.828,1500.0,1500.014095304653,157.08110873634126,325.84554055212845,4.999999999850571,5.104294958108823,5.0,5.104294956918923,5.104294956918923,0.0,5.157081108693041,5.0,-4.384539210966092,118.38430372332606,0.34650000066442505,1.0
2.829,1500.0,1500.0140953046503,157.08110873634095,325.84554055258536,4.999999999852212,5.104294958204648,5.0,5.104294957027323,5.104294957027323,0.0,5.157081108693609,5.0,-4.384539210833461,118.38430372130338,0.3465000006573673,1.0
2.83,1500.0,1500.014095304647,157.08110873634064,325.8455405530375,4.999999999853853,5.104294958299462,5.0,5.104294957134578,5.104294957134578,0.0,5.157081108694165,5.0,-4.384539210702713,118.38430371930212,0.34650000065038417,1.0
2.831,1500.0,1500.0140953046443,157.08110873634035,325.84554055348485,4.999999999855457,5.104294958393316,5.0,5.104294957240743,5.104294957240743,0.0,5.1570811086947534,5.0,-4.384539210573619,118.38430371732213,0.3465000006434749,1.0
2.832,1500.0,1500.0140953046418,157.08110873634007,325.84554055392744,4.999999999857049,5.104294958486123,5.0,5.10429495734573,5.10429495734573,0.0,5.157081108695274,5.0,-4.384539210445602,118.38430371536292,0.34650000063663866,1.0
2.833,1500.0,1500.014095304639,157.08110873633981,325.84554055436536,4.999999999858628,5.104294958577934,5.0,5.104294957449595,5.104294957449595,0.0,5.157081108695768,5.0,-4.384539210319158,118.38430371342446,0.34650000062987474,1.0
2.834,1500.0,1500.0140953046366,157.08110873633953,325.8455405547985,4.999999999860183,5.104294958668728,5.0,5.104294957552315,5.104294957552315,0.0,5.1570811086962065,5.0,-4.384539210193944,118.38430371150642,0.34650000062318237,1.0
2.835,1500.0,1500.0140953046343,157.0811087363393,325.8455405552271,4.99999999986175,5.104294958758557,5.0,5.104294957653946,5.104294957653946,0.0,5.15708110869663,5.0,-4.384539210070251,118.38430370960873,0.34650000061656083,1.0
2.836,1500.0,1500.0140953046323,157.08110873633908,325.84554055565116,4.999999999863267,5.104294958847397,5.0,5.104294957754461,5.104294957754461,0.0,5.157081108697003,5.0,-4.38453920994829,118.38430370773102,0.3465000006100093,1.0
2.837,1500.0,1500.0140953046298,157.08110873633885,325.84554055607055,4.999999999864772,5.104294958935244,5.0,5.104294957853863,5.104294957853863,0.0,5.157081108697316,5.0,-4.384539209827014,118.3843037058731,0.3465000006035271,1.0
